OTUID,Domain,Phylum,Class,Order,Family,Genus,Species
d464a9c6fe9702b6d9eadac27348caa9,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
eb1588af4a739840f6f8d941edab09f5,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_Candidatus
cca0d286241af8241f7413ff4e392808,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_delta
12432d742eca2e2809275d47eaa7c19a,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3,uncultured_bacterium
6d121c75e3109b60d36170c9bbd05b7b,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
103fbd89d9af8e9872b07820d110b4b0,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,uncultured,
b228288c487edc7df24cf1de7ac4574c,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
e4a8a2f81b407b59a57b2346bf03cb40,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Profundimonas,
71306a553fb3e3a0c7f7259fd732d209,Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,Marine_Group_II,Marine_Group_II,unidentified_archaeon
49874a6616ec8761f4fcb171206e54d5,Bacteria,Acidobacteriota,Subgroup_26,Subgroup_26,Subgroup_26,Subgroup_26,uncultured_bacterium
b8e39bdb6774169cb0b700b369652041,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS7_marine_group,NS7_marine_group,uncultured_bacterium
f509b1ee627c14237c913c96d893a025,Bacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,uncultured_bacterium
b938a0f49409df842d1356cbc0121de3,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
6bf9f3df80ebb5c1f4f4c82b6e2628a7,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
697425df5c329d555f15f1b6d33a7757,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,SAR116_clade,uncultured_Pelagibacterales
adb3ef9ee31635936067ee132aed5ab3,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
64efed25c9f1e9653c901ecce976ad6b,Bacteria,Schekmanbacteria,Schekmanbacteria,Schekmanbacteria,Schekmanbacteria,Schekmanbacteria,
eaa702e1c670c3c7c2a33ffa9d1f369e,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopumilus,uncultured_crenarchaeote
506119f662bc73f462ef81b4d50901bc,Bacteria,Acidobacteriota,Subgroup_21,Subgroup_21,Subgroup_21,Subgroup_21,uncultured_bacterium
6c4dd8c84a7c1fb9bffacf577629ebf4,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,uncultured_marine
029092516066043b168eb470d92d1e80,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
ffccf0e1811f3dfd0af71ee24748dfe4,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
8651592a48fe6aaacb734cb82cee79c0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,uncultured_bacterium
29808558f20a5459a28bf60ddf886cd5,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
fceea88af5458b4470d1f1e91580c19b,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,uncultured,uncultured,uncultured_bacterium
38bdb6452b785339a9707db07679c53f,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,uncultured_delta
c218f7e0d6c556f09ae995535cdf549a,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexaceae,uncultured,
bd6d93e7a9fab3a127ce5750bccdd015,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,uncultured_bacterium
c6efaba8c0b15fcf4283459ed12f91ff,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
f7572e1d7b6e2f14d4b88cd41706acf4,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_Candidatus
beb85ea215404267cf6185dcfd35c8b9,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
298c2979b632babde12ff15e279e4e37,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales,
6966d654d4df1b49e86b12fcb16156c0,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,uncultured_Bacteroidetes
cef4fe0492216e0b4c5bb1452ddaa8c6,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,
c532e232d2595d91187b164be17455ea,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
f4dc2ed441a7f9d20ffdddbc8899133e,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,uncultured_bacterium
f36fc5e5b1dfef6008b5f5ef588d2782,Bacteria,Myxococcota,Polyangia,Blfdi19,Blfdi19,Blfdi19,
d6357ff9470f15f958e3790f984b6712,Bacteria,Planctomycetota,Pla4_lineage,Pla4_lineage,Pla4_lineage,Pla4_lineage,uncultured_bacterium
68f49c420cec95cca3c0afed949100d7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Thalassospiraceae,Thalassospira,
924d7903566537f366a17e2002d04848,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,S25-593,
d3e3f3602762f06eccba4166f27d5c90,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,,
a768461de5211f5e30efdb55b1f365be,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
d5411e2d13d5311a23ebc4e9fda8fe94,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
f9de75b94211026760e69ee749c13492,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Morganellaceae,uncultured_marine
61134f88553243dbf9aa8f0e0b4df345,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,
701c4b723a9753b7b31071f80aa66244,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
62ca91be239b17c256480bf837919670,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,uncultured_organism
f7bb2af39cf1a2cceab6b3fc171c73e9,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Litoricolaceae,Litoricola,
4577e8e225dccff22646ff7592ba9439,Bacteria,Verrucomicrobiota,Lentisphaeria,Lentisphaerales,Lentisphaeraceae,Lentisphaera,uncultured_bacterium
5438e99ff7fe8ab994e5271e54b1e573,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopelagicus,
bc90c1f5be285193426453883d5e8643,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Polaribacter,
54c00bf8184c01281e00015987c8bfdf,Bacteria,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,Hydrogenedensaceae,uncultured_bacterium
180d7d725d8fac019b095ade3324a2df,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
515b325c1337cb1378ea7fdb70b0d6cb,Bacteria,Myxococcota,Polyangia,Blfdi19,Blfdi19,Blfdi19,uncultured_bacterium
8d47603760878343c7d3003d0982f23e,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,SAR116_clade,
673cbe24ddcd6127f4b7cc3411f5d483,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
0aae395b3b70c171c8302384c6318e1f,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1_aquatic_group,MWH-UniP1_aquatic_group,uncultured_bacterium
0b1617f0380b457c199ed19830411aa4,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,KI89A_clade,KI89A_clade,uncultured_bacterium
ac898ae6dc32445b0d0d65b19ec79ae9,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,
641b766a1c7666342006ef07126cc1d1,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
8dc5872b00d1264f83fddd62bae0fccb,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,uncultured,uncultured,uncultured_bacterium
4d02642b6c8998dbe215000832122054,Archaea,Crenarchaeota,Nitrososphaeria,Group_1.1c,Group_1.1c,Group_1.1c,uncultured_marine
be4b11a6bba5c689cf74c47e7f819da5,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,
1ebbfa11d67385bf3ab1820f363fa3a1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavicella,uncultured_bacterium
38f41d70039d964d812cbc74371a26ca,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,uncultured_Chloroflexus
179a8323f22d1ff4f0d641a53eacf49d,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,PB19,PB19,uncultured_marine
e265b8d143875734a7e662f843e1cba0,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
6a7ae101632a3fbace673aad803ee1fe,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
3773a23ddde9a4af1ea1302903b9e14c,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,
35c173396d87159839bbc094c86da7f0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aurantimonas,
3259632ee8192478128be5b6d98a4cc1,Archaea,Halobacterota,Halobacteria,Halobacterales,Halomicrobiaceae,uncultured,marine_metagenome
5cf470e1d4c8bb1a6e12c93fbbe7374b,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,unidentified_marine
6e5deab2d25a3e7b7e8850bd63f48624,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,marine_metagenome
a9bbd8e78ce6e456b496a82ffa185abe,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,PB19,PB19,
b6fa426b9f5b0fa2f28acc65e5ca8864,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_bacterium
658a8d52378f0d0d67b124224f676140,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
581820445f58948e730182bcc474767e,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
3ebca60786781ddd1b31091f84a86f7d,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,
538d95eaa36948da4482735d30a029a5,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,uncultured,uncultured_Alphaproteobacteria
ebd5b11c75534163dfff8eb1f2d60de5,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,
e5c9a63cfe17db474f7f99bc601a6678,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,uncultured_thaumarchaeote
062c162822a6ec3483892adf98e990bb,Bacteria,Acidobacteriota,Subgroup_21,Subgroup_21,Subgroup_21,Subgroup_21,uncultured_bacterium
f86c3eb45ba15636aba6b1b19f0f1fd1,Bacteria,Desulfobacterota,Desulfuromonadia,Bradymonadales,Bradymonadales,Bradymonadales,uncultured_delta
cafccc1f1d03dc781852dc0fc5c10f98,Bacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,
4e744a572c739d9345409a6bfdf51727,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
a7d52cb0a60a4f928f337fbda4463bd7,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
a001376929017444a4c57cbbe5088d05,Bacteria,Proteobacteria,Gammaproteobacteria,Nitrosococcales,Nitrosococcaceae,,
42e635ce80b58cdb774c11b786358a64,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86_clade,SAR86_clade,uncultured_bacterium
0fc836be746163c3e0366d61a12ba443,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales,uncultured_euryarchaeote
ba04f1dcb7c5a5cca4dba12d2c14c625,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,
5cb088c601adaec186a19cace4b814ca,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,
d36d68f9b4be00152b913489c5fb7092,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,
5c345ccb0bfac7737add84c7a8111ee9,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
a45e30b0f3c694ee964de069f8ff79e3,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,hydrothermal_vent
2adb23ff2d91fa96af360267de33111e,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
ac2054a723c0dba739d5690589dc3c57,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,uncultured,uncultured,uncultured_organism
9e38bf662d2064872756380424ad6802,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
25dbacdf3202951e60a7837afc4dd05f,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Arctic97B-4_marine_group,Arctic97B-4_marine_group,Arctic97B-4_marine_group,uncultured_marine
4587cefec986b9fb0726dd294218d59a,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopumilus,uncultured_Nitrosopumilales
db9a313197edb71a79c8867debff0a41,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
9c4d4e1cae8671dbfdb94d3aa40a9de1,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
be9c36db41f3347507be7d0dac28e770,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,uncultured_bacterium
613efd18ad4c3066f3b8fe7c10abb75f,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,uncultured_Acidimicrobiales
c343cc866a0085a9f48d37cec6089f89,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS7_marine_group,NS7_marine_group,uncultured_marine
009382496250b6552315994d8a3b9c1d,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,uncultured_marine
edcd64dc9eab28c3b2b53df97e043440,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,,
4c80313a0f1be01602d12615082958b9,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,uncultured,
d50e84ed5248bbf6a54ec395c651925c,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
a650cc7e570c35c463b2a5af94c9e0ef,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Moritellaceae,Moritella,Moritella_sp.
4e70e0b34579e683a4f3e253389175d8,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86_clade,SAR86_clade,SAR86_cluster
da7d70e667350b12e30b54752dba083b,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,,
49ac9cfc2a72e7c3419231c773f1fd68,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
ac7e1f96887d3cafb8da8aa84d6716df,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,uncultured_bacterium
6edb1a931cd5e74e4472b38402ff3516,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,uncultured_bacterium
4942fc0551ee39791720724e560522c1,Bacteria,Proteobacteria,Gammaproteobacteria,Ga0077536,Ga0077536,Ga0077536,uncultured_gamma
24fcb636c4310205f0d927679067858a,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,Actinomarinaceae,Candidatus_Actinomarina,
9094f5028c20cef4f18b5074ed6f3a51,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,uncultured_bacterium
c524a829c0029aaa159109662696877d,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,
d6ae594a1e7ad90c633e41d01480f45a,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Litorimonas,
0ff182558c0d0e77a47dfcb1cd602cf0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,uncultured_bacterium
3765da69db2101a7c67fb9e128bae2ac,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,
8e128afa750737fd0131f3d1e9c7a6b1,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
5bef47bc6f0ba1ac99954a33895ae393,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,uncultured_marine
6d218018c3867ff27021f563c9ccf875,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_Candidatus
94c88946001dc3494d627573056b47ed,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,uncultured,uncultured,
bdf8a0de426b64470f308d40835dfe50,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,
1ffd4a8b880cf2505259cae81f1e618a,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
cb32ef265f45c88933f6250a8b5cc518,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,
ee22e62e365bb7288d72c5c5959e72c3,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,MB11C04_marine_group,uncultured_bacterium
f136bd81174a275532f8d2900932c779,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,
80e29832e083d78b12b06d4a74f49e3b,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
5ef9b34b0e986f78ca92ee1c4b099e7d,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,
5bae739c295c394a5a4a700d6ac28c2e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,uncultured_bacterium
bc373829f15fa2f210dc495641814743,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,
398bf51adc33bbdf67de9f5472fbd831,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
4bbce8f544d097b0faa1ce94d6377628,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
b8c4b321b1b382fddcc4ea9b0ba0059c,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86_clade,SAR86_clade,
c0bbb0211579a72098f39d4ec8ddf123,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Spongiibacteraceae,BD1-7_clade,uncultured_gamma
ef74909c534e2be7f79810c6b5bbc3ab,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,uncultured_Owenweeksia
7a181b14cee0e43abe8e6de636ab16d1,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,uncultured_marine
e700f4efcdcf8de6cc2c2e4c98547fe4,Bacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,uncultured_marine
27d6500274b7a9d8c3c569a5928a6566,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
e1eb38fc0b978165676a9de16bbafd69,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
64d8021e3f4d7464cd4196d79c4fb4e7,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
a431fa665d8b040089c60b8d9f84db86,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,SAR116_clade,alpha_proteobacterium
7886ecceff004f2bc491f56dec0fdc96,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,SAR116_clade,uncultured_marine
09c6884d8a37e4afae073aa9b89bc397,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,
cc3832845a0d2891d32286e88b2e13b9,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
6a7297580c2b15389d66d7c212bf55be,Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Ectothiorhodospiraceae,uncultured,uncultured_marine
11084dd75adc486f0d306b6beb9ab66a,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86_clade,SAR86_clade,
b9ad97f737fb4786ab5eafb87596311f,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86_clade,SAR86_clade,uncultured_bacterium
2bce0ec25c69c4ed5184b426bbda0f26,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales,
389959077539197179ecc602ac23f6a3,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,,,
8c6432e9c3a0b36e7a5dcf50cc1f35bc,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,uncultured,uncultured_marine
03d187fd133480b1fb8348deeee23035,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,
a20ff20cf81c66a8c88c1a4ac42716e2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,uncultured,
416bd0e06459936098fdf0a25ddb44c1,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,uncultured,uncultured_bacterium
281b486091b8a25c3b94c203b4ea0663,Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Ectothiorhodospiraceae,uncultured,uncultured_marine
c9903223e2c4ebf01f677e82ea501c9e,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,uncultured_bacterium
0d3f4071d069dbc2cf4dc2d4e7e01734,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
3b64c700ac2ad12eba17f0541f8e20d7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,uncultured_bacterium
14359608bd720f4eda6394a34e6a31ac,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,uncultured_bacterium
0eaddfbd3095d5bbe49801919241cf5a,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_IV,Clade_IV,uncultured_bacterium
ecf60a42def069c5ddc10e355df0de85,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,
9b055a74f1f81b42fef3cf5d251497b6,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,
